???q?N??,???q?W??,"???~???J","???~????","???~???Q?]???l?^","?????{?P?f?]?l?^?q","?w???{?P?f?]?l?^?q","???~???Q?]???l?^?b?B","???~?O??","???L???q?ζO?l?b?B","???~?Q?q?]?l???^","???~?~???J?Τ??X","?|?e?b?Q?]?b?l?^","?ұo?|?O?Ρ]?Q?q?^","?~?????~???쥻?��b?Q?]?b?l?^","???~?????l?q","?X?֫e?D?ݦ@?P???????v?l?q","???��b?Q?]?b?l?^","???L???X?l?q?]?b?B?^","?X?֫e?D?ݦ@?P???????v???X?l?q?b?B","???��??X?l?q?`?B","?b?Q?]?b?l?^?k?ݩ??��??q?~?D","?b?Q?]?b?l?^?k?ݩ??@?P?????U?e???v?q","?b?Q?]?b?l?^?k?ݩ??D?????v?q","???X?l?q?`?B?k?ݩ??��??q?~?D","???X?l?q?`?B?k?ݩ??@?P?????U?e???v?q","???X?l?q?`?B?k?ݩ??D?????v?q","?򥻨C?Ѭվl?]???^",
"9906","?Y?ڤ?",2659.00,2289.00,370.00,--,--,370.00,24605.00,0.00,-24235.00,13147.00,-11088.00,-1362.00,-9726.00,0.00,--,-9726.00,-3667.00,--,-13393.00,-9726.00,--,0.00,-13393.00,--,0.00,-0.31,
"9907","?Τ@???~",14682456.00,12856642.00,1825814.00,--,--,1825814.00,1003054.00,--,822760.00,54844.00,877604.00,155586.00,722018.00,--,--,722018.00,473080.00,--,1195098.00,692260.00,--,29758.00,1113617.00,--,81481.00,0.44,
"9908","?j?x?_",2796758.00,2489735.00,307023.00,--,--,307023.00,139097.00,-4388.00,163538.00,141038.00,304576.00,55544.00,249032.00,--,--,249032.00,184335.00,--,433367.00,254613.00,--,-5581.00,421748.00,--,11619.00,0.51,
"9910","?׮????~",18402086.00,14905019.00,3497067.00,--,--,3497067.00,2191048.00,--,1306019.00,223605.00,1529624.00,355170.00,1174454.00,--,--,1174454.00,321012.00,--,1495466.00,1040733.00,--,133721.00,1271820.00,--,223646.00,1.87,
"9911","?x?W????",1986150.00,1384394.00,601756.00,--,--,601756.00,462970.00,--,138786.00,70014.00,208800.00,43899.00,164901.00,0.00,--,164901.00,48662.00,--,213563.00,164901.00,--,0.00,213563.00,--,0.00,0.60,
"9912","???p",290879.00,213062.00,77817.00,--,--,77817.00,99691.00,--,-21874.00,9708.00,-12166.00,15009.00,-27175.00,--,--,-27175.00,1729.00,--,-25446.00,-27175.00,--,--,-25446.00,--,--,-0.59,
"9914","???Q?F",11033117.00,8937348.00,2095769.00,--,56396.00,2152165.00,941213.00,--,1210952.00,718420.00,1929372.00,499427.00,1429945.00,--,--,1429945.00,258820.00,--,1688765.00,1423455.00,--,6490.00,1674301.00,--,14464.00,5.00,
"9917","???O",6183719.00,3823361.00,2360358.00,--,--,2360358.00,1188577.00,--,1171781.00,-8454.00,1163327.00,222827.00,940500.00,--,--,940500.00,72636.00,--,1013136.00,932205.00,--,8295.00,1002356.00,--,10780.00,2.17,
"9918","?Y?ѵM",1575024.00,1268127.00,306897.00,--,--,306897.00,129299.00,--,177598.00,34911.00,212509.00,38345.00,174164.00,--,--,174164.00,3638.00,--,177802.00,174164.00,--,--,177802.00,--,--,0.98,
"9919","?d????",2101734.00,1780456.00,321278.00,--,--,321278.00,291194.00,--,30084.00,-3357.00,26727.00,21064.00,5663.00,--,--,5663.00,77098.00,--,82761.00,20330.00,--,-14667.00,75344.00,--,7417.00,0.10,
"9921","???j????",27194665.00,21410551.00,5784114.00,--,--,5784114.00,3607430.00,--,2176684.00,231682.00,2408366.00,690482.00,1717884.00,--,--,1717884.00,548150.00,--,2266034.00,1718155.00,--,-271.00,2291387.00,--,-25353.00,4.58,
"9924","?x?W?ֿ?",2786840.00,2407224.00,379616.00,--,--,379616.00,276951.00,--,102665.00,88588.00,191253.00,49963.00,141290.00,--,--,141290.00,66005.00,--,207295.00,137555.00,--,3735.00,203138.00,--,4157.00,0.73,
"9925","?s???O??",3757995.00,2451445.00,1306550.00,--,--,1306550.00,745393.00,--,561157.00,146787.00,707944.00,133279.00,574665.00,--,--,574665.00,236938.00,--,811603.00,538094.00,--,36571.00,769755.00,--,41848.00,1.42,
"9926","?s???˴?",1341794.00,1167001.00,174793.00,--,--,174793.00,73036.00,240.00,101997.00,13635.00,115632.00,18582.00,97050.00,--,--,97050.00,36123.00,--,133173.00,97050.00,--,--,133173.00,--,--,0.64,
"9927","????",4450914.00,3878247.00,572667.00,--,--,572667.00,100814.00,--,471853.00,-33539.00,438314.00,84885.00,353429.00,--,--,353429.00,22813.00,--,376242.00,353012.00,--,417.00,375825.00,--,417.00,1.73,
"9928","????",526606.00,577374.00,-50768.00,--,--,-50768.00,93049.00,--,-143817.00,25440.00,-118377.00,118.00,-118495.00,--,--,-118495.00,5544.00,--,-112951.00,-118496.00,--,1.00,-112956.00,--,5.00,-0.89,
"9929","???B",664630.00,637589.00,27041.00,--,--,27041.00,171634.00,--,-144593.00,-15408.00,-160001.00,34.00,-160035.00,--,--,-160035.00,26528.00,--,-133507.00,-108733.00,--,-51302.00,-87942.00,--,-45565.00,-0.73,
"9930","???p?귽",3030388.00,2412212.00,618176.00,--,--,618176.00,167563.00,--,450613.00,18290.00,468903.00,73188.00,395715.00,--,--,395715.00,-25734.00,--,369981.00,390558.00,--,5157.00,364829.00,--,5152.00,1.73,
"9931","?Y??",770674.00,677818.00,92856.00,--,--,92856.00,32073.00,--,60783.00,179471.00,240254.00,52131.00,188123.00,--,--,188123.00,2506.00,--,190629.00,182755.00,--,5368.00,185509.00,--,5120.00,1.93,
"9933","?????u?{",24580359.00,22367701.00,2212658.00,--,--,2212658.00,847655.00,--,1365003.00,-77936.00,1287067.00,201434.00,1085633.00,--,--,1085633.00,115950.00,--,1201583.00,901999.00,--,183634.00,1015556.00,--,186027.00,1.25,
"9934","???M???~",9266636.00,6794138.00,2472498.00,--,--,2472498.00,2349431.00,--,123067.00,-46466.00,76601.00,23978.00,52623.00,--,--,52623.00,275605.00,--,328228.00,45142.00,--,7481.00,198520.00,--,129708.00,0.15,
"9935","?y?״I",1539751.00,1307803.00,231948.00,--,--,231948.00,261421.00,--,-29473.00,-57540.00,-87013.00,-10872.00,-76141.00,--,--,-76141.00,41366.00,--,-34775.00,-76211.00,--,70.00,-35056.00,--,281.00,-0.64,
"9937","????",15031347.00,14171348.00,859999.00,--,--,859999.00,728395.00,--,131604.00,99372.00,230976.00,39351.00,191625.00,0.00,--,191625.00,-79901.00,--,111724.00,--,--,--,--,--,--,0.62,
"9938","?x?W?ʩM",3767518.00,2551385.00,1216133.00,--,--,1216133.00,655285.00,--,560848.00,18652.00,579500.00,183093.00,396407.00,--,--,396407.00,253866.00,--,650273.00,350634.00,--,45773.00,564397.00,--,85876.00,1.18,
"9939","????",8749751.00,7077323.00,1672428.00,--,--,1672428.00,701230.00,--,971198.00,-2132.00,969066.00,178912.00,790154.00,0.00,--,790154.00,301643.00,--,1091797.00,745331.00,--,44823.00,986017.00,--,105780.00,2.87,
"9940","?H?q?Ы?",5962308.00,3912337.00,2049971.00,--,--,2049971.00,600228.00,--,1449743.00,196901.00,1646644.00,302456.00,1344188.00,--,--,1344188.00,207436.00,--,1551624.00,1324003.00,--,20185.00,1531248.00,--,20376.00,2.63,
"9941","?οĥ??~",7071479.00,4687934.00,2383545.00,--,--,2383545.00,1621627.00,250568.00,1012486.00,77300.00,1089786.00,280859.00,808927.00,--,--,808927.00,60307.00,--,869234.00,749935.00,--,58992.00,805705.00,--,63529.00,3.15,
"9942","?Z??",1231291.00,773503.00,457788.00,163.00,--,457625.00,169115.00,--,288510.00,28823.00,317333.00,80301.00,237032.00,--,--,237032.00,45944.00,--,282976.00,237634.00,--,-602.00,283462.00,--,-486.00,2.86,
"9943","?n?֭}",1681137.00,722667.00,958470.00,--,--,958470.00,657107.00,--,301363.00,7523.00,308886.00,61616.00,247270.00,--,--,247270.00,-50625.00,--,196645.00,247270.00,--,--,196645.00,--,--,1.68,
"9944","?s?R???~",1952354.00,1591387.00,360967.00,--,--,360967.00,245510.00,--,115457.00,14078.00,129535.00,24330.00,105205.00,--,--,105205.00,70647.00,--,175852.00,93371.00,--,11834.00,162184.00,--,13668.00,0.93,
"9945","?????зs",7209053.00,6048898.00,1160155.00,--,--,1160155.00,860655.00,--,299500.00,2273594.00,2573094.00,76022.00,2497072.00,-6789.00,--,2490283.00,-9642319.00,--,-7152036.00,2236868.00,--,253415.00,-7178641.00,--,26605.00,2.27,
"9946","?T?o?a??",2871758.00,1872679.00,999079.00,--,--,999079.00,229417.00,--,769662.00,-893.00,768769.00,72355.00,696414.00,--,--,696414.00,--,--,696414.00,696414.00,--,--,696414.00,--,--,3.45,
"9955","???s",2401760.00,2422067.00,-20307.00,--,--,-20307.00,75342.00,--,-95649.00,10879.00,-84770.00,387.00,-85157.00,--,--,-85157.00,14565.00,--,-70592.00,-85171.00,--,14.00,-70606.00,--,14.00,-0.83,
"9958","?@?????c",1713097.00,1506298.00,206799.00,--,--,206799.00,29149.00,--,177650.00,-32910.00,144740.00,14092.00,130648.00,--,--,130648.00,--,--,130648.00,130648.00,--,0.00,130648.00,--,--,0.94,
