???q?N??,???q?W??,???~???J,???~????,???~???Q?]???l?^,?????{?P?f?]?l?^?q,?w???{?P?f?]?l?^?q,???~???Q?]???l?^?b?B,???~?O??,???L???q?ζO?l?b?B,???~?Q?q?]?l???^,???~?~???J?Τ??X,?|?e?b?Q?]?b?l?^,?ұo?|?O?Ρ]?Q?q?^,?~?????~???쥻?��b?Q?]?b?l?^,???~?????l?q,?X?֫e?D?ݦ@?P???????v?l?q,???��b?Q?]?b?l?^,???L???X?l?q?]?b?B?^,?X?֫e?D?ݦ@?P???????v???X?l?q?b?B,???��??X?l?q?`?B,?b?Q?]?b?l?^?k?ݩ??��??q?~?D,?b?Q?]?b?l?^?k?ݩ??@?P?????U?e???v?q,?b?Q?]?b?l?^?k?ݩ??D?????v?q,???X?l?q?`?B?k?ݩ??��??q?~?D,???X?l?q?`?B?k?ݩ??@?P?????U?e???v?q,???X?l?q?`?B?k?ݩ??D?????v?q,?򥻨C?Ѭվl?]???^,
3016,?Ŵ?,823454.00,738700.00,84754.00,--,--,84754.00,96399.00,--,-11645.00,-14741.00,-26386.00,841.00,-27227.00,--,--,-27227.00,-197.00,--,-27424.00,-27227.00,--,--,-27424.00,--,--,-0.29,
3017,?_?b????,19989632.00,17613925.00,2375707.00,--,--,2375707.00,2048088.00,--,327619.00,41744.00,369363.00,131121.00,238242.00,--,--,238242.00,318128.00,--,556370.00,245920.00,--,-7678.00,562396.00,--,-6026.00,0.70,
3018,?P?}????,663599.00,600638.00,62961.00,--,--,62961.00,79267.00,--,-16306.00,399.00,-15907.00,-6419.00,-9488.00,--,--,-9488.00,-2400.00,--,-11888.00,-9488.00,--,--,-11888.00,--,--,-0.21,
3019,?Ȭw????,17954790.00,15780280.00,2174510.00,--,--,2174510.00,2344277.00,--,-169767.00,-544248.00,-714015.00,111227.00,-825242.00,--,--,-825242.00,630763.00,--,-194479.00,-857271.00,--,32029.00,-396238.00,--,201759.00,-3.05,
3021,?E?W???~,1437661.00,1091976.00,345685.00,--,--,345685.00,301193.00,--,44492.00,11472.00,55964.00,7740.00,48224.00,--,--,48224.00,34224.00,--,82448.00,48221.00,--,3.00,82445.00,--,3.00,0.45,
3022,?±j?q,4890416.00,3323190.00,1567226.00,--,-109.00,1567117.00,1155448.00,--,411669.00,960537.00,1372206.00,256338.00,1115868.00,--,--,1115868.00,157324.00,--,1273192.00,1120849.00,--,-4981.00,1278173.00,--,-4981.00,3.62,
3023,?H???q?l,10555261.00,8287168.00,2268093.00,--,--,2268093.00,1535095.00,--,732998.00,134046.00,867044.00,258618.00,608426.00,--,--,608426.00,319823.00,--,928249.00,663263.00,--,-54837.00,992896.00,--,-64647.00,3.20,
3024,???n?q?l,5015990.00,4522788.00,493202.00,--,--,493202.00,1115359.00,--,-622157.00,-13727.00,-635884.00,-19996.00,-615888.00,--,--,-615888.00,104857.00,--,-511031.00,-550683.00,--,-65205.00,-471052.00,--,-39979.00,-1.99,
3025,?P?q,603841.00,337849.00,265992.00,--,--,265992.00,238617.00,0.00,27375.00,16272.00,43647.00,5076.00,38571.00,--,--,38571.00,4829.00,--,43400.00,40122.00,--,-1551.00,44551.00,--,-1151.00,0.57,
3026,?ݦ???,15898687.00,13924661.00,1974026.00,--,--,1974026.00,1309563.00,--,664463.00,137822.00,802285.00,174539.00,627746.00,--,--,627746.00,241181.00,--,868927.00,695665.00,--,-67919.00,836822.00,--,32105.00,2.44,
3027,???F?q?~,1138854.00,858077.00,280777.00,--,--,280777.00,332969.00,46617.00,-5575.00,60935.00,55360.00,20211.00,35149.00,--,--,35149.00,40531.00,--,75680.00,34841.00,--,308.00,75291.00,--,389.00,0.38,
3028,?W?A?j,30126801.00,28931754.00,1195047.00,--,--,1195047.00,1068755.00,--,126292.00,145571.00,271863.00,42119.00,229744.00,--,--,229744.00,237606.00,--,467350.00,229600.00,--,144.00,467206.00,--,144.00,1.08,
3029,?s??????,4306763.00,3927141.00,379622.00,--,--,379622.00,294221.00,--,85401.00,12951.00,98352.00,16228.00,82124.00,--,--,82124.00,2255.00,--,84379.00,82376.00,--,-252.00,84631.00,--,-252.00,0.87,
3030,?w?߬???,4083860.00,2027984.00,2055876.00,--,--,2055876.00,1143339.00,--,912537.00,67560.00,980097.00,173797.00,806300.00,--,--,806300.00,32168.00,--,838468.00,806300.00,--,--,838468.00,--,--,3.41,
3031,???E?u?~,2762165.00,2351443.00,410722.00,--,--,410722.00,426660.00,--,-15938.00,34080.00,18142.00,36732.00,-18590.00,--,--,-18590.00,50324.00,--,31734.00,32336.00,--,-50926.00,83191.00,--,-51457.00,0.16,
3032,???V????,2380649.00,1929271.00,451378.00,--,--,451378.00,427197.00,--,24181.00,36249.00,60430.00,20838.00,39592.00,--,--,39592.00,60055.00,--,99647.00,50076.00,--,-10484.00,108534.00,--,-8887.00,0.48,
3033,?°?,33299359.00,31111369.00,2187990.00,--,--,2187990.00,1545422.00,--,642568.00,16053.00,658621.00,130548.00,528073.00,--,--,528073.00,66702.00,--,594775.00,528073.00,--,--,594775.00,--,--,2.16,
3034,?p??,41449654.00,29956555.00,11493099.00,--,--,11493099.00,6061725.00,--,5431374.00,251912.00,5683286.00,938328.00,4744958.00,--,--,4744958.00,-402.00,--,4744556.00,4744958.00,--,0.00,4744556.00,--,0.00,7.81,
3035,????,6946007.00,3737053.00,3208954.00,--,--,3208954.00,2203562.00,--,1005392.00,-12501.00,992891.00,178552.00,814339.00,--,--,814339.00,9693.00,--,824032.00,818771.00,--,-4432.00,828464.00,--,-4432.00,2.02,
3036,????????,87759131.00,82643922.00,5115209.00,--,--,5115209.00,3360884.00,--,1754325.00,-113892.00,1640433.00,336073.00,1304360.00,--,--,1304360.00,985590.00,--,2289950.00,1304342.00,--,18.00,2290019.00,--,-69.00,3.86,
3037,?Y???q?l,59934614.00,53377165.00,6557449.00,--,--,6557449.00,5453114.00,430965.00,1535300.00,-322157.00,1213143.00,256898.00,956245.00,--,--,956245.00,759011.00,--,1715256.00,1172551.00,--,-216306.00,1815690.00,--,-100434.00,0.76,
3038,???x,3635599.00,3177366.00,458233.00,--,--,458233.00,428902.00,1131.00,30462.00,30685.00,61147.00,11340.00,49807.00,--,--,49807.00,4617.00,--,54424.00,50694.00,--,-887.00,55017.00,--,-593.00,0.23,
3040,????,206308.00,90699.00,115609.00,--,--,115609.00,101304.00,--,14305.00,27937.00,42242.00,12429.00,29813.00,--,--,29813.00,56801.00,--,86614.00,31152.00,--,-1339.00,87996.00,--,-1382.00,0.32,
3041,????,4155584.00,2277375.00,1878209.00,--,--,1878209.00,1858004.00,--,20205.00,983449.00,1003654.00,112866.00,890788.00,--,--,890788.00,31012.00,--,921800.00,890788.00,--,--,921800.00,--,--,3.05,
3042,????,9503583.00,7309553.00,2194030.00,--,--,2194030.00,1242876.00,--,951154.00,110611.00,1061765.00,126604.00,935161.00,--,--,935161.00,179040.00,--,1114201.00,935161.00,0.00,0.00,1114201.00,0.00,0.00,3.02,
3043,?쭷,1820525.00,1830209.00,-9684.00,2123.00,--,-11807.00,470317.00,--,-482124.00,4623.00,-477501.00,45463.00,-522964.00,--,--,-522964.00,-11009.00,--,-533973.00,-485191.00,--,-37773.00,-496469.00,--,-37504.00,-2.68,
3044,????????,40771697.00,34869022.00,5902675.00,--,--,5902675.00,3024944.00,-331332.00,2546399.00,345318.00,2891717.00,524869.00,2366848.00,--,--,2366848.00,947390.00,--,3314238.00,2374586.00,--,-7738.00,3321696.00,--,-7458.00,4.52,
3045,?x?W?j,109143367.00,70033319.00,39110048.00,--,--,39110048.00,18374554.00,59343.00,20794837.00,-1676296.00,19118541.00,3300760.00,15817781.00,--,--,15817781.00,53691.00,--,15871472.00,15583447.00,--,234334.00,15655368.00,--,216104.00,5.79,
3046,????,1248708.00,840761.00,407947.00,--,--,407947.00,609202.00,--,-201255.00,34830.00,-166425.00,7656.00,-174081.00,--,--,-174081.00,88455.00,--,-85626.00,-174081.00,--,--,-85626.00,--,--,-1.06,
3047,?T??????,5857793.00,4266605.00,1591188.00,--,--,1591188.00,1438343.00,--,152845.00,105523.00,258368.00,109230.00,149138.00,-13471.00,--,135667.00,11072.00,--,146739.00,141878.00,--,-6211.00,158145.00,--,-11406.00,0.75,
3048,?q?n,34736756.00,33175531.00,1561225.00,--,--,1561225.00,1250849.00,--,310376.00,-66422.00,243954.00,41098.00,202856.00,--,--,202856.00,78415.00,--,281271.00,201855.00,--,1001.00,280034.00,--,1237.00,1.28,
3049,?M??,5150578.00,2983819.00,2166759.00,--,--,2166759.00,235716.00,-14806.00,1916237.00,-144868.00,1771369.00,0.00,1771369.00,-1462030.00,--,309339.00,8394.00,--,317733.00,311583.00,--,-2244.00,319977.00,--,-2244.00,0.35,
3050,౼w????,1002841.00,745063.00,257778.00,0.00,0.00,257778.00,257827.00,--,-49.00,-52530.00,-52579.00,6455.00,-59034.00,0.00,--,-59034.00,27231.00,--,-31803.00,-59034.00,--,0.00,-31803.00,--,0.00,-0.31,
3051,?O?S???q,4025820.00,3225999.00,799821.00,--,--,799821.00,378467.00,--,421354.00,-9374.00,411980.00,-124642.00,536622.00,--,--,536622.00,10823.00,--,547445.00,536622.00,--,0.00,547445.00,--,0.00,1.65,
3052,ʰ??,8176431.00,6428915.00,1747516.00,--,--,1747516.00,504017.00,--,1243499.00,7858.00,1251357.00,-9354.00,1260711.00,--,--,1260711.00,4522.00,--,1265233.00,1252948.00,--,7763.00,1257470.00,--,7763.00,7.00,
3054,?U??????,2443691.00,2050802.00,392889.00,--,--,392889.00,166115.00,--,226774.00,108395.00,335169.00,45394.00,289775.00,--,--,289775.00,80444.00,--,370219.00,289775.00,--,--,370219.00,--,--,2.89,
3055,???ج???,2785793.00,2298535.00,487258.00,--,--,487258.00,560703.00,--,-73445.00,-452082.00,-525527.00,-11908.00,-513619.00,--,--,-513619.00,14169.00,--,-499450.00,-503364.00,--,-10255.00,-489195.00,--,-10255.00,-3.87,
3056,?`?Ӧa??,3879195.00,2235092.00,1644103.00,--,--,1644103.00,296302.00,--,1347801.00,77626.00,1425427.00,105900.00,1319527.00,--,--,1319527.00,1002.00,--,1320529.00,1319527.00,--,--,1320529.00,--,--,9.27,
3057,?칩???T,3616534.00,2090824.00,1525710.00,--,--,1525710.00,1155831.00,--,369879.00,8155.00,378034.00,46747.00,331287.00,--,--,331287.00,22419.00,--,353706.00,330516.00,--,771.00,351748.00,--,1958.00,2.22,
3058,?߼w?q?l,6184466.00,5179385.00,1005081.00,--,--,1005081.00,848053.00,--,157028.00,-5938.00,151090.00,28515.00,122575.00,--,--,122575.00,113229.00,--,235804.00,122572.00,--,3.00,235812.00,--,-8.00,0.73,
3059,?ش?????,19165825.00,18006989.00,1158836.00,--,--,1158836.00,1222676.00,--,-63840.00,-303661.00,-367501.00,-36986.00,-330515.00,--,--,-330515.00,368703.00,--,38188.00,-332012.00,--,1497.00,36691.00,--,1497.00,-0.88,
3060,?ʲ?,6576544.00,5402168.00,1174376.00,--,--,1174376.00,660872.00,--,513504.00,213902.00,727406.00,200087.00,527319.00,--,--,527319.00,-105203.00,--,422116.00,516107.00,--,11212.00,439917.00,--,-17801.00,3.00,
3062,?غ~????,12910859.00,12095093.00,815766.00,--,--,815766.00,684358.00,--,131408.00,90612.00,222020.00,63844.00,158176.00,--,--,158176.00,37342.00,--,195518.00,158176.00,--,--,195518.00,--,--,0.49,
3090,???q?T,6377856.00,5541392.00,836464.00,--,--,836464.00,622839.00,--,213625.00,173389.00,387014.00,54479.00,332535.00,--,--,332535.00,1101.00,--,333636.00,320425.00,--,12110.00,319693.00,--,13943.00,2.52,
3094,?p?ǰ???,350236.00,104919.00,245317.00,--,--,245317.00,182136.00,--,63181.00,23238.00,86419.00,14483.00,71936.00,--,--,71936.00,7492.00,--,79428.00,71943.00,--,-7.00,79435.00,--,-7.00,0.87,
3130,?@?s?|,2197961.00,1123542.00,1074419.00,--,--,1074419.00,790204.00,--,284215.00,8236.00,292451.00,48133.00,244318.00,--,--,244318.00,8085.00,--,252403.00,241423.00,--,2895.00,249378.00,--,3025.00,7.46,
3149,???F????,9978690.00,9914062.00,64628.00,--,--,64628.00,1302714.00,--,-1238086.00,-4167.00,-1242253.00,47739.00,-1289992.00,--,--,-1289992.00,193110.00,--,-1096882.00,-1265534.00,--,-24458.00,-1076109.00,--,-20773.00,-4.74,
3164,?????ͧ?,308937.00,94904.00,214033.00,--,--,214033.00,157132.00,--,56901.00,-20044.00,36857.00,5966.00,30891.00,--,--,30891.00,-24770.00,--,6121.00,30891.00,--,0.00,6121.00,--,0.00,0.51,
3167,?j?q????,2196249.00,1545496.00,650753.00,--,--,650753.00,503929.00,--,146824.00,33070.00,179894.00,14825.00,165069.00,--,--,165069.00,30795.00,--,195864.00,162830.00,--,2239.00,193625.00,--,2239.00,2.58,
3189,???Ӭ???,23102827.00,16898393.00,6204434.00,--,--,6204434.00,2769033.00,--,3435401.00,227947.00,3663348.00,547094.00,3116254.00,--,--,3116254.00,317234.00,--,3433488.00,3224093.00,--,-107839.00,3420791.00,--,12697.00,7.23,
3209,????,19210296.00,18239075.00,971221.00,--,--,971221.00,800588.00,--,170633.00,50384.00,221017.00,45149.00,175868.00,--,--,175868.00,11523.00,--,187391.00,201627.00,--,-25759.00,212291.00,--,-24900.00,2.07,
3229,???g,697143.00,552851.00,144292.00,--,--,144292.00,95989.00,--,48303.00,15792.00,64095.00,11551.00,52544.00,0.00,--,52544.00,-8374.00,--,44170.00,52544.00,--,--,44170.00,--,--,0.69,
3231,?n??,624009073.00,593806022.00,30203051.00,--,--,30203051.00,24117125.00,--,6085926.00,1829261.00,7915187.00,2160459.00,5754728.00,--,--,5754728.00,1134976.00,--,6889704.00,5751341.00,--,3387.00,6886361.00,--,3343.00,2.51,
3257,?i?a?q,734874.00,330862.00,404012.00,--,--,404012.00,209905.00,--,194107.00,16412.00,210519.00,1799.00,208720.00,--,--,208720.00,-2089.00,--,206631.00,213320.00,--,-4600.00,211536.00,--,-4905.00,4.85,
3266,?@???س],6606777.00,4146542.00,2460235.00,--,--,2460235.00,575369.00,--,1884866.00,24271.00,1909137.00,93064.00,1816073.00,--,--,1816073.00,9249.00,--,1825322.00,1806829.00,--,9244.00,1815707.00,--,9615.00,6.33,
3296,?Ӽw????,2552588.00,2225797.00,326791.00,--,--,326791.00,445630.00,--,-118839.00,57282.00,-61557.00,2689.00,-64246.00,--,--,-64246.00,66490.00,--,2244.00,-64246.00,--,--,2244.00,--,--,-0.58,
3305,?@?T????,5868269.00,4988895.00,879374.00,--,--,879374.00,415719.00,25285.00,488940.00,20117.00,509057.00,155136.00,353921.00,--,--,353921.00,82347.00,--,436268.00,353921.00,--,--,436268.00,--,--,3.02,
3308,?p?w?q?l,1963541.00,1888006.00,75535.00,--,--,75535.00,252030.00,--,-176495.00,50073.00,-126422.00,-6863.00,-119559.00,--,--,-119559.00,7096.00,--,-112463.00,-119559.00,--,--,-112463.00,--,--,-1.20,
3311,???u,6865096.00,5565502.00,1299594.00,--,0.00,1299594.00,1101984.00,--,197610.00,162241.00,359851.00,95284.00,264567.00,0.00,--,264567.00,215292.00,--,479859.00,267738.00,--,-3171.00,479303.00,--,556.00,1.43,
3312,???а???,15749786.00,15117532.00,632254.00,--,--,632254.00,458841.00,--,173413.00,7133.00,180546.00,43695.00,136851.00,--,--,136851.00,26970.00,--,163821.00,106460.00,--,30391.00,127837.00,--,35984.00,1.17,
3315,????,8751706.00,8174820.00,576886.00,--,--,576886.00,528766.00,--,48120.00,31636.00,79756.00,19140.00,60616.00,--,--,60616.00,46822.00,--,107438.00,60616.00,--,--,107438.00,--,--,0.86,
3338,???ӹq?l,2801685.00,2215288.00,586397.00,--,--,586397.00,413322.00,--,173075.00,-4529.00,168546.00,24893.00,143653.00,--,--,143653.00,27599.00,--,171252.00,143653.00,--,--,171252.00,--,--,2.34,
3356,?_??????,2257972.00,1016519.00,1241453.00,--,--,1241453.00,584703.00,--,656750.00,44485.00,701235.00,122420.00,578815.00,--,--,578815.00,-256.00,--,578559.00,582189.00,--,-3374.00,581943.00,--,-3384.00,9.15,
3376,?s?鿳,7767823.00,5770550.00,1997273.00,--,--,1997273.00,921396.00,--,1075877.00,120130.00,1196007.00,327832.00,868175.00,--,--,868175.00,205690.00,--,1073865.00,873976.00,--,-5801.00,1079666.00,--,-5801.00,5.00,
3380,????????,24103755.00,20393544.00,3710211.00,--,0.00,3710211.00,2876133.00,--,834078.00,130444.00,964522.00,185005.00,779517.00,--,--,779517.00,248498.00,--,1028015.00,779517.00,--,0.00,1028015.00,--,0.00,1.60,
3383,?s?@??,3911944.00,3716248.00,195696.00,--,0.00,195696.00,622193.00,--,-426497.00,-64822.00,-491319.00,11035.00,-502354.00,--,--,-502354.00,55097.00,--,-447257.00,-449725.00,--,-52629.00,-424663.00,--,-22594.00,-1.63,
3406,?ɴ???,9592432.00,8763850.00,828582.00,--,--,828582.00,1409132.00,--,-580550.00,145976.00,-434574.00,-68070.00,-366504.00,--,--,-366504.00,229427.00,--,-137077.00,-363903.00,--,-2601.00,-136021.00,--,-1056.00,-3.74,
3416,?ĵ{?q?T,1493149.00,968055.00,525094.00,0.00,0.00,525094.00,288472.00,--,236622.00,17423.00,254045.00,31939.00,222106.00,--,--,222106.00,3887.00,--,225993.00,222155.00,--,-49.00,226044.00,--,-51.00,4.60,
3419,?ϸι??~,2914867.00,2440249.00,474618.00,0.00,0.00,474618.00,595834.00,-1213.00,-122429.00,1177.00,-121252.00,8550.00,-129802.00,--,--,-129802.00,69601.00,--,-60201.00,-129802.00,0.00,0.00,-60201.00,0.00,0.00,-1.11,
3432,?x??,1252374.00,1035784.00,216590.00,--,--,216590.00,286298.00,--,-69708.00,4832.00,-64876.00,-9788.00,-55088.00,--,--,-55088.00,52263.00,--,-2825.00,-55088.00,--,--,-2825.00,--,--,-0.84,
3437,?a??,6558767.00,5296044.00,1262723.00,--,--,1262723.00,527099.00,--,735624.00,17265.00,752889.00,65505.00,687384.00,--,--,687384.00,3512.00,--,690896.00,687384.00,--,0.00,690896.00,--,0.00,5.29,
3443,?зN?q?l,6176741.00,4576406.00,1600335.00,--,--,1600335.00,1283287.00,--,317048.00,31334.00,348382.00,59178.00,289204.00,--,--,289204.00,1484.00,--,290688.00,289204.00,0.00,0.00,290688.00,0.00,0.00,2.16,
3450,?p?v,5559865.00,4489829.00,1070036.00,--,--,1070036.00,386874.00,--,683162.00,-4570.00,678592.00,120732.00,557860.00,--,--,557860.00,74561.00,--,632421.00,468512.00,--,89348.00,514330.00,--,118091.00,6.11,
3454,????,4112916.00,2260537.00,1852379.00,0.00,0.00,1852379.00,1023430.00,--,828949.00,40809.00,869758.00,155023.00,714735.00,--,--,714735.00,2959.00,--,717694.00,724402.00,--,-9667.00,727361.00,--,-9667.00,10.28,
3474,?بȬ?,58992667.00,37084804.00,21907863.00,--,--,21907863.00,607748.00,--,21300115.00,-99877.00,21200238.00,0.00,21200238.00,--,--,21200238.00,0.00,--,21200238.00,--,--,--,--,--,--,3.66,
3481,?s?Х??q,422730500.00,384971385.00,37759115.00,--,--,37759115.00,22409847.00,--,15349268.00,-9705915.00,5643353.00,548334.00,5095019.00,--,--,5095019.00,2859517.00,--,7954536.00,5102568.00,--,-7549.00,7953076.00,--,1460.00,0.57,
3494,?۬?????,2063606.00,1617608.00,445998.00,--,--,445998.00,556081.00,--,-110083.00,608.00,-109475.00,-6591.00,-102884.00,--,--,-102884.00,44376.00,--,-58508.00,-63786.00,--,-39098.00,-19410.00,--,-39098.00,-0.43,
3501,???Q????,5277177.00,4069428.00,1207749.00,--,--,1207749.00,701880.00,--,505869.00,110101.00,615970.00,140177.00,475793.00,--,--,475793.00,118770.00,--,594563.00,476620.00,--,-827.00,595704.00,--,-1141.00,4.25,
3504,????????,5258941.00,3904401.00,1354540.00,--,--,1354540.00,1071592.00,--,282948.00,67854.00,350802.00,111864.00,238938.00,--,--,238938.00,115911.00,--,354849.00,238938.00,--,--,354849.00,--,--,2.09,
3514,?R???෽,15097630.00,14663550.00,434080.00,0.00,2462.00,436542.00,707285.00,0.00,-270743.00,-265394.00,-536137.00,55047.00,-591184.00,--,--,-591184.00,-21676.00,--,-612860.00,-591184.00,--,--,-612860.00,--,--,-1.65,
3515,??��,10360980.00,8131567.00,2229413.00,--,--,2229413.00,1074968.00,--,1154445.00,112696.00,1267141.00,209104.00,1058037.00,--,--,1058037.00,58390.00,--,1116427.00,1061415.00,--,-3378.00,1119805.00,--,-3378.00,9.23,
3518,?f?ˬ???,1446741.00,1082843.00,363898.00,--,--,363898.00,466049.00,--,-102151.00,221638.00,119487.00,24510.00,94977.00,--,--,94977.00,204130.00,--,299107.00,94977.00,--,0.00,299107.00,--,0.00,1.12,
3519,????,13257889.00,14795497.00,-1537608.00,--,--,-1537608.00,557317.00,--,-2094925.00,-266998.00,-2361923.00,25199.00,-2387122.00,--,--,-2387122.00,167960.00,--,-2219162.00,-2428169.00,-3427.00,44474.00,-2290004.00,-3427.00,74269.00,-7.26,
3532,?x?Ӭ?,9862583.00,9008810.00,853773.00,--,--,853773.00,282788.00,--,570985.00,-17863.00,553122.00,239045.00,314077.00,--,--,314077.00,6029.00,--,320106.00,--,--,--,--,--,--,0.40,
3533,?ſA?ݤl,8061960.00,5571869.00,2490091.00,--,--,2490091.00,1607197.00,0.00,882894.00,66621.00,949515.00,234250.00,715265.00,0.00,--,715265.00,234515.00,--,949780.00,725350.00,--,-10085.00,959865.00,--,-10085.00,7.76,
3535,???m??,419984.00,328143.00,91841.00,--,--,91841.00,214411.00,--,-122570.00,-8133.00,-130703.00,-14613.00,-116090.00,--,--,-116090.00,227.00,--,-115863.00,-116090.00,--,--,-115863.00,--,--,-1.48,
3536,?۳Ь???,1059719.00,1007673.00,52046.00,--,--,52046.00,216900.00,--,-164854.00,34201.00,-130653.00,4712.00,-135365.00,--,--,-135365.00,38928.00,--,-96437.00,-142096.00,--,6731.00,-108964.00,--,12527.00,-0.81,
3545,???`,9362444.00,7884267.00,1478177.00,--,--,1478177.00,1046515.00,--,431662.00,10172.00,441834.00,78109.00,363725.00,--,--,363725.00,-187.00,--,363538.00,--,--,--,--,--,--,2.62,
3550,?p?o,4171620.00,3555687.00,615933.00,--,--,615933.00,482327.00,--,133606.00,15247.00,148853.00,52195.00,96658.00,--,--,96658.00,73644.00,--,170302.00,91374.00,--,5284.00,160732.00,--,9570.00,1.07,
3557,?ū¥??q,1092677.00,1146318.00,-53641.00,--,--,-53641.00,166165.00,5789.00,-214017.00,-60023.00,-274040.00,28265.00,-302305.00,--,--,-302305.00,3775.00,--,-298530.00,-283428.00,--,-18877.00,-279653.00,--,-18877.00,-2.59,
3559,??????,1074499.00,773021.00,301478.00,--,--,301478.00,143204.00,--,158274.00,7207.00,165481.00,41422.00,124059.00,--,--,124059.00,-485.00,--,123574.00,--,--,--,--,--,--,1.05,
3561,?@????,7020681.00,6644087.00,376594.00,--,--,376594.00,352793.00,--,23801.00,-447905.00,-424104.00,-54421.00,-369683.00,--,--,-369683.00,359284.00,--,-10399.00,-369665.00,--,-18.00,-10393.00,--,-6.00,-1.18,
3573,?o?x,4510380.00,4057403.00,452977.00,--,--,452977.00,611852.00,--,-158875.00,64345.00,-94530.00,600.00,-95130.00,--,--,-95130.00,3593.00,--,-91537.00,-95130.00,--,--,-91537.00,--,--,-0.65,
3576,?s????,20084253.00,18374388.00,1709865.00,--,--,1709865.00,1255997.00,-139511.00,314357.00,185062.00,499419.00,-16026.00,515445.00,--,--,515445.00,5724.00,--,521169.00,502480.00,--,12965.00,508204.00,--,12965.00,0.86,
3579,?|??,13885630.00,15390879.00,-1505249.00,--,--,-1505249.00,618628.00,--,-2123877.00,-284907.00,-2408784.00,43052.00,-2451836.00,--,--,-2451836.00,148373.00,--,-2303463.00,-644435.00,-3427.00,-1803974.00,-600164.00,-3427.00,-1699872.00,-5.57,
3583,????,3067640.00,2084703.00,982937.00,--,--,982937.00,629202.00,--,353735.00,-25935.00,327800.00,78383.00,249417.00,--,--,249417.00,6376.00,--,255793.00,249417.00,--,--,255793.00,--,--,3.13,
3584,???????q,8440496.00,8085191.00,355305.00,--,--,355305.00,854359.00,--,-499054.00,131488.00,-367566.00,20850.00,-388416.00,--,--,-388416.00,29712.00,--,-358704.00,-388416.00,--,--,-358704.00,--,--,-2.96,
3588,?q??,1061958.00,676735.00,385223.00,--,--,385223.00,266254.00,--,118969.00,25246.00,144215.00,31112.00,113103.00,--,--,113103.00,-171.00,--,112932.00,113103.00,--,--,112932.00,--,--,2.51,
3591,???ô?,2735952.00,2364010.00,371942.00,--,--,371942.00,440763.00,--,-68821.00,-162361.00,-231182.00,19582.00,-250764.00,--,--,-250764.00,112110.00,--,-138654.00,-162271.00,--,-88493.00,-50302.00,--,-88352.00,-1.42,
3593,?O??,223653.00,305954.00,-82301.00,--,--,-82301.00,212957.00,--,-295258.00,-162504.00,-457762.00,7018.00,-464780.00,--,--,-464780.00,36521.00,--,-428259.00,-464780.00,--,0.00,-428259.00,--,0.00,-4.12,
3596,????????,17015101.00,14591725.00,2423376.00,--,--,2423376.00,1801075.00,--,622301.00,189875.00,812176.00,159749.00,652427.00,--,--,652427.00,6654.00,--,659081.00,591180.00,--,61247.00,596386.00,--,62695.00,4.15,
3598,???O,9628256.00,8321046.00,1307210.00,--,--,1307210.00,1069774.00,--,237436.00,26672.00,264108.00,50291.00,213817.00,--,--,213817.00,48.00,--,213865.00,213817.00,--,--,213865.00,--,--,3.00,
3605,???P,3988188.00,2851807.00,1136381.00,--,--,1136381.00,945580.00,--,190801.00,60102.00,250903.00,58549.00,192354.00,--,--,192354.00,241734.00,--,434088.00,192354.00,--,--,434088.00,--,--,1.56,
3607,???],8056946.00,6834789.00,1222157.00,--,--,1222157.00,672754.00,22657.00,572060.00,9310.00,581370.00,125528.00,455842.00,--,--,455842.00,271103.00,--,726945.00,417100.00,--,38742.00,656961.00,--,69984.00,3.57,
3617,?ӤѬ???,4911627.00,2879580.00,2032047.00,--,--,2032047.00,1595456.00,--,436591.00,45099.00,481690.00,69643.00,412047.00,--,--,412047.00,29505.00,--,441552.00,424635.00,--,-12588.00,453469.00,--,-11917.00,5.36,
3622,?v??,8269675.00,7706723.00,562952.00,--,--,562952.00,1210452.00,--,-647500.00,-803968.00,-1451468.00,-89239.00,-1362229.00,-273647.00,--,-1635876.00,183117.00,--,-1452759.00,-1627463.00,--,-8413.00,-1444346.00,--,-8413.00,-10.76,
3645,?F??,967341.00,738792.00,228549.00,--,--,228549.00,124884.00,--,103665.00,14145.00,117810.00,24755.00,93055.00,--,--,93055.00,-363.00,--,92692.00,99357.00,--,-6302.00,98994.00,--,-6302.00,0.85,
3653,????,3552253.00,2679528.00,872725.00,--,--,872725.00,509639.00,--,363086.00,-21817.00,341269.00,51955.00,289314.00,--,--,289314.00,39711.00,--,329025.00,289314.00,--,--,329025.00,--,--,2.73,
3661,F- ?@??,2583563.00,1825700.00,757863.00,--,--,757863.00,571805.00,--,186058.00,-33883.00,152175.00,39051.00,113124.00,--,--,113124.00,36517.00,--,149641.00,113124.00,--,--,149641.00,--,--,2.10,
3665,F-?T?p,7111881.00,5153962.00,1957919.00,--,--,1957919.00,1181542.00,--,776377.00,-55810.00,720567.00,156998.00,563569.00,--,--,563569.00,165548.00,--,729117.00,563569.00,--,--,729117.00,--,--,7.28,
3669,???i,1648644.00,779339.00,869305.00,--,--,869305.00,875490.00,--,-6185.00,17244.00,11059.00,58713.00,-47654.00,--,--,-47654.00,4734.00,--,-42920.00,-47654.00,--,--,-42920.00,--,--,-0.50,
